,日経平均,,NYダウ,,欧州（ストックス600）,,中国（上海総合）,,VIX指数（米国株の予想変動率）,,ドル/円,,ユーロ/円,,ドル/元,,日本,,米国,,原油（WTI）,,金（米先物）
2024/09/27,39829.56,2024/09/30,42330.15,2024/09/30,522.89,2024/09/23,2748.9177,2024/09/30,16.73,2024/09/30,143.62,2024/10/01,158.88,2024/09/30,7.0176,2024/09/27,0.806,2024/09/30,3.802,2024/09/30,68.29,2024/09/30,2656.4
2024/09/26,38925.63,2024/09/27,42313.0,2024/09/27,528.08,2024/09/20,2736.8139,2024/09/27,16.96,2024/09/27,142.19,2024/09/30,159.92,2024/09/27,7.011,2024/09/26,0.831,2024/09/27,3.749,2024/09/27,68.64,2024/09/27,2680.8
2024/09/25,37870.26,2024/09/26,42175.11,2024/09/26,525.61,2024/09/19,2736.0222,2024/09/26,15.37,2024/09/26,144.8,2024/09/27,158.72,2024/09/26,7.0106,2024/09/25,0.811,2024/09/26,3.789,2024/09/26,67.46,2024/09/26,2695.1
2024/09/24,37940.59,2024/09/25,41914.75,2024/09/25,519.14,2024/09/18,2717.2813,2024/09/25,15.41,2024/09/25,144.75,2024/09/26,161.83,2024/09/25,7.0315,2024/09/24,0.81,2024/09/25,3.781,2024/09/25,69.84,2024/09/25,2681.3
2024/09/20,37723.91,2024/09/24,42208.22,2024/09/24,519.7,2024/09/13,2704.0896,2024/09/24,15.39,2024/09/24,143.21,2024/09/25,161.14,2024/09/24,7.0318,2024/09/20,0.866,2024/09/24,3.736,2024/09/24,71.54,2024/09/24,2682.1
2024/09/19,37155.33,2024/09/23,42124.65,2024/09/23,516.32,2024/09/12,2717.1231,2024/09/23,15.89,2024/09/23,143.6,2024/09/24,160.11,2024/09/23,7.0508,2024/09/19,0.855,2024/09/23,3.738,2024/09/23,70.73,2024/09/23,2653.4
2024/09/18,36380.17,2024/09/20,42063.36,2024/09/20,514.26,2024/09/11,2721.7952,2024/09/20,16.15,2024/09/20,143.91,2024/09/23,159.54,2024/09/20,7.0505,2024/09/18,0.826,2024/09/20,3.728,2024/09/20,71.77,2024/09/20,2647.1
2024/09/17,36203.22,2024/09/19,42025.19,2024/09/19,521.67,2024/09/10,2744.1921,2024/09/19,16.33,2024/09/19,142.62,2024/09/20,160.63,2024/09/19,7.0675,2024/09/17,0.826,2024/09/19,3.74,2024/09/19,72.07,2024/09/19,2611.7
2024/09/13,36581.76,2024/09/18,41503.1,2024/09/18,514.59,2024/09/09,2736.4876,2024/09/18,18.23,2024/09/18,142.27,2024/09/19,159.19,2024/09/18,7.0812,2024/09/13,0.841,2024/09/18,3.687,2024/09/18,70.16,2024/09/18,2584.8
2024/09/12,36833.27,2024/09/17,41606.18,2024/09/17,517.19,2024/09/06,2765.8066,2024/09/17,17.61,2024/09/17,142.4,2024/09/18,158.18,2024/09/17,7.093,2024/09/12,0.861,2024/09/17,3.642,2024/09/17,71.13,2024/09/17,2596.4
2024/09/11,35619.77,2024/09/16,41622.08,2024/09/16,515.11,2024/09/05,2788.3141,2024/09/16,17.14,2024/09/16,140.6,2024/09/17,158.24,2024/09/16,7.093,2024/09/11,0.851,2024/09/16,3.621,2024/09/16,70.5,2024/09/16,2610.0
2024/09/10,36159.16,2024/09/13,41393.78,2024/09/13,515.95,2024/09/04,2784.2783,2024/09/13,16.56,2024/09/13,140.82,2024/09/16,156.53,2024/09/13,7.093,2024/09/10,0.891,2024/09/13,3.649,2024/09/13,69.24,2024/09/13,2606.2
2024/09/09,36215.75,2024/09/12,41096.77,2024/09/12,512.08,2024/09/03,2802.9787,2024/09/12,17.07,2024/09/12,141.79,2024/09/13,155.97,2024/09/12,7.1172,2024/09/09,0.891,2024/09/12,3.68,2024/09/12,69.18,2024/09/12,2587.2
2024/09/06,36391.47,2024/09/11,40861.71,2024/09/11,508.02,2024/09/02,2811.035,2024/09/11,17.69,2024/09/11,142.35,2024/09/12,157.04,2024/09/11,7.1192,2024/09/06,0.851,2024/09/11,3.653,2024/09/11,67.38,2024/09/11,2540.2
2024/09/05,36657.09,2024/09/10,40736.96,2024/09/10,507.95,2024/08/30,2842.2142,2024/09/10,19.08,2024/09/10,142.43,2024/09/11,156.75,2024/09/10,7.1205,2024/09/05,0.874,2024/09/10,3.644,2024/09/10,66.31,2024/09/10,2545.7
2024/09/04,37047.61,2024/09/09,40829.59,2024/09/09,510.7,2024/08/29,2823.106,2024/09/09,19.45,2024/09/09,143.17,2024/09/10,156.95,2024/09/09,7.1133,2024/09/04,0.886,2024/09/09,3.699,2024/09/09,68.8,2024/09/09,2535.5
2024/09/03,38686.31,2024/09/06,40345.41,2024/09/06,506.56,2024/08/28,2837.4293,2024/09/06,22.38,2024/09/06,142.27,2024/09/09,157.97,2024/09/06,7.0876,2024/09/03,0.921,2024/09/06,3.71,2024/09/06,68.16,2024/09/06,2526.8
2024/09/02,38700.87,2024/09/05,40755.75,2024/09/05,512.05,2024/08/27,2848.7312,2024/09/05,19.9,2024/09/05,143.44,2024/09/06,157.72,2024/09/05,7.0921,2024/09/02,0.906,2024/09/05,3.733,2024/09/05,69.32,2024/09/05,2547.1
2024/08/30,38647.75,2024/09/04,40974.97,2024/09/04,514.82,2024/08/26,2855.5203,2024/09/04,21.32,2024/09/04,143.73,2024/09/05,159.36,2024/09/04,7.1119,2024/08/30,0.891,2024/09/04,3.768,2024/09/04,69.25,2024/09/04,2526.5
2024/08/29,38362.53,2024/09/03,40936.93,2024/09/03,519.84,2024/08/23,2854.3675,2024/09/03,20.72,2024/09/03,145.47,2024/09/04,159.28,2024/09/03,7.1209,2024/08/29,0.891,2024/09/03,3.844,2024/09/03,70.22,2024/09/03,2524.8
