,日経平均,,NYダウ,,欧州（ストックス600）,,中国（上海総合）,,VIX指数（米国株の予想変動率）,,ドル/円,,ユーロ/円,,ドル/元,,日本,,米国,,原油（WTI）,,金（米先物）
2024/11/19,38414.43,2024/11/18,43389.6,2024/11/19,500.6,2024/11/19,3346.0098,2024/11/19,16.35,2024/11/19,154.65,2024/11/19,163.85,2024/11/19,7.2385,2024/11/20,1.07,2024/11/18,4.414,2024/11/18,69.1,2024/11/18,2616.1
2024/11/18,38220.85,2024/11/15,43444.99,2024/11/18,502.84,2024/11/18,3323.8486,2024/11/18,15.58,2024/11/18,154.65,2024/11/18,163.9,2024/11/18,7.2364,2024/11/19,1.065,2024/11/15,4.426,2024/11/15,66.95,2024/11/15,2567.4
2024/11/15,38642.91,2024/11/14,43750.86,2024/11/15,503.12,2024/11/15,3330.7263,2024/11/15,16.14,2024/11/15,154.34,2024/11/15,162.64,2024/11/15,7.2309,2024/11/18,1.071,2024/11/14,4.42,2024/11/14,68.62,2024/11/14,2570.6
2024/11/14,38535.7,2024/11/13,43958.19,2024/11/14,507.03,2024/11/14,3379.8389,2024/11/14,14.31,2024/11/14,156.25,2024/11/14,164.54,2024/11/14,7.2272,2024/11/15,1.075,2024/11/13,4.451,2024/11/13,68.04,2024/11/13,2578.4
2024/11/13,38721.66,2024/11/12,43910.98,2024/11/13,501.59,2024/11/13,3439.2778,2024/11/13,14.02,2024/11/13,155.45,2024/11/13,164.21,2024/11/13,7.2245,2024/11/14,1.06,2024/11/12,4.433,2024/11/12,67.97,2024/11/12,2604.7
2024/11/12,39376.09,2024/11/11,44293.13,2024/11/12,502.23,2024/11/12,3421.9701,2024/11/12,14.71,2024/11/12,154.6,2024/11/12,164.23,2024/11/12,7.232,2024/11/13,1.045,2024/11/08,4.308,2024/11/11,68.15,2024/11/11,2626.1
2024/11/11,39533.32,2024/11/08,43988.99,2024/11/11,512.37,2024/11/11,3470.0657,2024/11/11,14.97,2024/11/11,153.71,2024/11/11,163.77,2024/11/11,7.2139,2024/11/12,1.005,2024/11/07,4.343,2024/11/08,70.43,2024/11/08,2691.7
2024/11/08,39500.37,2024/11/07,43729.34,2024/11/08,506.63,2024/11/08,3452.2971,2024/11/08,14.94,2024/11/08,152.63,2024/11/08,163.58,2024/11/08,7.1785,2024/11/11,0.996,2024/11/06,4.426,2024/11/07,72.19,2024/11/07,2714.0
2024/11/07,39381.41,2024/11/06,43729.93,2024/11/07,509.92,2024/11/07,3470.6609,2024/11/07,15.2,2024/11/07,152.93,2024/11/07,165.22,2024/11/07,7.1412,2024/11/08,1.001,2024/11/05,4.291,2024/11/06,71.9,2024/11/06,2668.0
2024/11/06,39480.67,2024/11/05,42221.88,2024/11/06,506.78,2024/11/06,3383.8062,2024/11/06,16.27,2024/11/06,154.63,2024/11/06,165.89,2024/11/06,7.1782,2024/11/07,1.011,2024/11/04,4.309,2024/11/05,72.0,2024/11/05,2753.4
2024/11/05,38474.9,2024/11/04,41794.6,2024/11/05,509.53,2024/11/05,3386.9869,2024/11/05,20.49,2024/11/05,151.6,2024/11/05,165.7,2024/11/05,7.1047,2024/11/06,0.981,2024/11/01,4.363,2024/11/04,71.69,2024/11/04,2745.8
